SEP_PC,SEP_NC,SEP_NE,SEP_PO,SEP_NP,SEP_AL,SEP_CY,SEP_AR,SEP_AC,SEP_BS,SEP_NE_pH,SEP_HB,SEP_HL,SEP_NT,SEP_HX,SEP_SC,SEP_SS_HE,SEP_SS_ST,SEP_SS_CO,SEP_SA_BU,SEP_SA_EX,SEP_SA_IN,SEP_TN,SEP_SM,SEP_LR
0.62,0.524,0.845,0.614,0.991,0.995,0.319,0.473,0.524,0.62,0.845,0.998,0.78,0.897,0.392,0.213,0.999,0.827,0.816,1.0,0.831,0.75,0.82,1.0,1.0
0.506,0.561,0.8,0.796,0.999,0.973,0.368,0.403,0.561,0.506,0.8,0.999,0.758,0.939,0.581,0.35,0.996,0.812,0.865,0.986,0.892,0.838,0.816,0.999,0.999
0.472,0.567,0.786,0.682,0.998,0.988,0.249,0.433,0.567,0.472,0.786,0.999,0.725,0.932,0.453,0.222,0.976,0.908,0.837,0.997,0.902,0.743,0.754,0.997,0.997
0.599,0.63,0.886,0.695,0.997,0.946,0.203,0.483,0.63,0.599,0.886,0.995,0.763,0.935,0.41,0.289,0.988,0.757,0.757,0.972,0.948,0.757,0.757,0.983,0.983
0.456,0.578,0.784,0.784,1.0,0.986,0.194,0.475,0.578,0.456,0.784,0.999,0.609,0.956,0.395,0.277,0.984,0.652,0.823,0.997,0.873,0.752,0.901,0.999,0.999
0.544,0.598,0.842,0.604,0.986,1.0,0.348,0.338,0.598,0.544,0.842,0.989,0.728,0.933,0.429,0.207,1.0,0.82,0.816,0.999,0.86,0.752,0.77,0.999,0.999
0.565,0.475,0.786,0.803,0.989,0.94,0.144,0.332,0.475,0.565,0.786,0.992,0.786,0.94,0.475,0.332,1.0,0.786,0.819,0.94,0.956,0.768,0.592,0.997,0.997
0.525,0.589,0.827,0.736,1.0,0.961,0.249,0.489,0.589,0.525,0.827,1.0,0.724,0.933,0.507,0.347,0.991,0.904,0.789,0.991,0.91,0.818,0.789,0.999,0.999
0.567,0.577,0.842,0.567,0.985,0.999,0.291,0.291,0.577,0.567,0.842,0.997,0.737,0.926,0.437,0.22,0.999,0.78,0.864,1.0,0.807,0.752,0.848,0.994,0.994
0.48,0.676,0.858,0.579,0.999,0.94,0.188,0.515,0.676,0.48,0.858,1.0,0.713,0.958,0.531,0.317,0.962,0.858,0.918,0.986,0.929,0.768,0.747,0.998,0.998
0.784,0.417,0.902,0.733,0.982,0.966,0.349,0.23,0.417,0.784,0.902,0.982,0.939,0.891,0.506,0.134,0.997,0.733,0.829,0.939,0.954,0.751,0.733,0.986,0.986
0.613,0.594,0.875,0.647,1.0,0.994,0.224,0.424,0.594,0.613,0.875,1.0,0.766,0.866,0.346,0.15,0.995,0.791,0.766,0.995,0.923,0.664,0.766,0.997,0.997
0.7,0.502,0.882,0.712,0.995,0.953,0.219,0.366,0.502,0.7,0.882,1.0,0.843,0.911,0.528,0.219,1.0,0.863,0.741,0.971,0.957,0.747,0.649,0.988,0.988
0.449,0.376,0.65,0.725,0.974,0.998,0.285,0.362,0.376,0.449,0.65,0.988,0.681,0.924,0.547,0.269,0.981,0.869,0.869,0.998,0.806,0.821,0.877,0.99,0.99
0.508,0.359,0.682,0.799,0.994,0.994,0.263,0.527,0.359,0.508,0.682,0.988,0.7,0.881,0.58,0.254,0.975,0.921,0.823,1.0,0.766,0.829,0.792,1.0,1.0
0.576,0.523,0.819,0.668,0.992,0.996,0.333,0.451,0.523,0.576,0.819,0.999,0.755,0.905,0.481,0.232,0.996,0.833,0.847,0.996,0.796,0.84,0.796,0.998,0.998
0.507,0.549,0.793,0.741,0.992,1.0,0.341,0.378,0.549,0.507,0.793,0.994,0.67,0.947,0.521,0.215,0.983,0.89,0.839,0.996,0.825,0.839,0.777,0.995,0.995
0.384,0.507,0.696,0.834,1.0,0.979,0.263,0.521,0.507,0.384,0.696,0.999,0.649,0.985,0.66,0.16,0.895,0.9,0.952,0.993,0.875,0.857,0.866,0.967,0.967
0.613,0.569,0.863,0.698,0.998,0.984,0.187,0.292,0.569,0.613,0.863,1.0,0.776,0.94,0.569,0.202,0.985,0.867,0.859,0.993,0.91,0.75,0.785,0.999,0.999
0.587,0.465,0.795,0.758,1.0,0.957,0.294,0.543,0.465,0.587,0.795,1.0,0.787,0.891,0.536,0.263,0.993,0.88,0.814,0.98,0.888,0.842,0.717,0.987,0.987
0.511,0.454,0.739,0.721,0.996,0.995,0.252,0.448,0.454,0.511,0.739,1.0,0.743,0.936,0.521,0.209,0.978,0.851,0.895,0.998,0.84,0.795,0.861,0.984,0.984
0.616,0.512,0.836,0.698,1.0,0.992,0.313,0.358,0.512,0.616,0.836,0.999,0.815,0.935,0.485,0.198,0.984,0.847,0.882,0.992,0.906,0.79,0.79,0.999,0.999
0.56,0.484,0.788,0.73,0.997,0.999,0.318,0.415,0.484,0.56,0.788,0.994,0.75,0.904,0.5,0.047,0.999,0.788,0.805,0.998,0.859,0.805,0.75,1.0,1.0
0.395,0.445,0.659,0.712,0.958,0.989,0.322,0.36,0.445,0.395,0.659,0.974,0.613,0.922,0.429,0.215,0.995,0.872,0.809,0.987,0.832,0.712,0.912,0.983,0.983
0.525,0.629,0.85,0.682,1.0,0.979,0.255,0.485,0.629,0.525,0.85,1.0,0.717,0.952,0.496,0.225,0.966,0.876,0.896,0.994,0.888,0.778,0.755,1.0,1.0
0.668,0.641,0.922,0.755,0.984,0.953,0.277,0.438,0.641,0.668,0.922,1.0,0.798,0.9,0.454,0.331,1.0,0.866,0.764,0.987,0.933,0.77,0.781,0.999,0.999
0.525,0.595,0.831,0.712,0.999,0.995,0.313,0.368,0.595,0.525,0.831,1.0,0.717,0.959,0.465,0.2,1.0,0.756,0.843,0.991,0.884,0.804,0.809,1.0,1.0
0.522,0.581,0.821,0.671,0.997,0.989,0.334,0.455,0.581,0.522,0.821,1.0,0.753,0.924,0.445,0.27,0.993,0.844,0.852,0.983,0.946,0.826,0.729,0.997,0.997
0.593,0.593,0.864,0.687,0.994,0.92,0.125,0.539,0.593,0.593,0.864,0.997,0.791,0.893,0.505,0.23,0.993,0.879,0.815,0.989,0.941,0.706,0.729,0.982,0.982
0.469,0.381,0.667,0.894,0.994,0.964,0.262,0.339,0.381,0.469,0.667,0.991,0.729,0.954,0.744,0.324,0.948,0.936,0.857,0.984,0.831,0.911,0.796,0.99,0.99
0.618,0.618,0.889,0.647,0.998,0.977,0.225,0.375,0.618,0.618,0.889,0.993,0.805,0.911,0.509,0.164,0.997,0.83,0.842,0.977,0.916,0.741,0.683,0.966,0.966
0.475,0.566,0.787,0.638,0.988,0.995,0.186,0.4,0.566,0.475,0.787,1.0,0.658,0.949,0.448,0.302,0.972,0.864,0.895,1.0,0.882,0.683,0.875,0.981,0.981
0.576,0.569,0.843,0.785,0.994,0.957,0.285,0.435,0.569,0.576,0.843,0.994,0.772,0.967,0.576,0.275,0.975,0.879,0.873,0.96,0.911,0.867,0.763,1.0,1.0
0.597,0.631,0.885,0.606,0.998,0.977,0.249,0.469,0.631,0.597,0.885,1.0,0.742,0.916,0.412,0.349,0.993,0.845,0.85,0.997,0.881,0.742,0.803,1.0,1.0
0.494,0.452,0.727,0.753,0.994,0.999,0.143,0.331,0.452,0.494,0.727,0.995,0.639,0.916,0.534,0.275,0.995,0.753,0.8,0.999,0.811,0.727,0.966,0.974,0.974
0.571,0.565,0.838,0.645,0.992,0.997,0.333,0.352,0.565,0.571,0.838,0.995,0.744,0.933,0.494,0.228,0.998,0.816,0.842,0.997,0.842,0.792,0.775,1.0,1.0
0.545,0.576,0.831,0.715,0.999,0.968,0.132,0.539,0.576,0.545,0.831,0.99,0.733,0.959,0.532,0.104,0.959,0.857,0.923,0.992,0.891,0.759,0.863,0.976,0.976
0.569,0.508,0.806,0.819,0.986,0.924,0.194,0.603,0.508,0.569,0.806,0.997,0.782,0.907,0.594,0.188,0.938,0.951,0.849,0.962,0.889,0.878,0.627,0.989,0.989
0.585,0.58,0.854,0.68,1.0,0.994,0.23,0.213,0.58,0.585,0.854,1.0,0.752,0.934,0.448,0.297,0.998,0.846,0.813,0.994,0.926,0.707,0.752,1.0,1.0
0.412,0.383,0.628,0.893,0.996,0.961,0.241,0.55,0.383,0.412,0.628,1.0,0.709,0.969,0.775,0.091,0.881,0.926,0.942,0.982,0.827,0.921,0.881,0.956,0.956
0.623,0.616,0.891,0.654,1.0,0.979,0.286,0.38,0.616,0.623,0.891,1.0,0.799,0.939,0.477,0.176,0.998,0.835,0.824,0.977,0.929,0.807,0.678,0.999,0.999
0.744,0.51,0.909,0.751,0.979,0.945,0.176,0.358,0.51,0.744,0.909,0.989,0.86,0.945,0.612,0.135,0.995,0.849,0.833,0.966,0.938,0.744,0.785,0.999,0.999
0.653,0.552,0.877,0.666,0.999,0.955,0.242,0.552,0.552,0.653,0.877,0.997,0.817,0.903,0.431,0.172,0.996,0.869,0.808,0.986,0.937,0.748,0.685,0.98,0.98
0.883,0.203,0.918,0.668,0.991,0.969,0.4,0.276,0.203,0.883,0.918,0.985,0.985,0.818,0.503,0.203,0.998,0.764,0.818,0.918,0.947,0.841,0.702,1.0,1.0
0.626,0.579,0.875,0.7,0.999,0.956,0.308,0.54,0.579,0.626,0.875,0.997,0.806,0.942,0.54,0.166,0.969,0.88,0.887,0.976,0.912,0.84,0.751,1.0,1.0
0.483,0.45,0.719,0.744,0.992,1.0,0.301,0.45,0.45,0.483,0.719,0.994,0.714,0.921,0.433,0.197,0.99,0.885,0.822,0.999,0.83,0.772,0.818,1.0,1.0
0.505,0.476,0.749,0.692,0.99,1.0,0.172,0.33,0.476,0.505,0.749,0.997,0.678,0.932,0.486,0.172,0.997,0.853,0.82,1.0,0.9,0.692,0.866,0.989,0.989
0.625,0.625,0.896,0.615,1.0,0.979,0.277,0.469,0.625,0.625,0.896,0.997,0.805,0.914,0.407,0.19,0.983,0.886,0.846,0.984,0.938,0.758,0.655,0.993,0.993
0.495,0.804,0.937,0.51,1.0,0.987,0.253,0.209,0.804,0.495,0.937,0.999,0.709,0.979,0.419,0.209,0.996,0.78,0.889,0.979,0.956,0.678,0.689,0.991,0.991
0.555,0.28,0.674,0.771,0.997,0.997,0.345,0.404,0.28,0.555,0.674,1.0,0.824,0.907,0.404,0.404,0.938,0.869,0.938,0.999,0.924,0.709,0.973,0.907,0.907
0.574,0.552,0.833,0.634,0.992,0.994,0.311,0.482,0.552,0.574,0.833,0.998,0.753,0.929,0.506,0.163,0.983,0.913,0.808,1.0,0.876,0.821,0.808,0.998,0.998
0.572,0.572,0.843,0.695,0.998,0.989,0.236,0.518,0.572,0.572,0.843,0.996,0.695,0.914,0.459,0.265,0.999,0.893,0.747,0.999,0.793,0.782,0.877,0.999,0.999
0.602,0.524,0.834,0.674,0.999,0.991,0.299,0.445,0.524,0.602,0.834,1.0,0.799,0.901,0.454,0.196,0.986,0.874,0.85,0.996,0.858,0.791,0.765,0.999,0.999
0.575,0.778,0.948,0.524,1.0,0.966,0.168,0.426,0.778,0.575,0.948,0.992,0.68,0.985,0.383,0.23,0.99,0.809,0.894,0.988,0.914,0.732,0.744,0.999,0.999
0.451,0.516,0.741,0.734,0.992,0.989,0.352,0.506,0.516,0.451,0.741,1.0,0.706,0.956,0.516,0.251,0.983,0.814,0.91,0.993,0.902,0.855,0.819,0.999,0.999
0.588,0.518,0.823,0.662,1.0,0.989,0.17,0.31,0.518,0.588,0.823,1.0,0.773,0.923,0.387,0.17,0.997,0.799,0.773,0.995,0.933,0.588,0.716,0.995,0.995
0.542,0.568,0.825,0.675,1.0,0.966,0.337,0.551,0.568,0.542,0.825,0.999,0.81,0.939,0.516,0.168,0.921,0.884,0.944,0.984,0.93,0.79,0.708,0.999,0.999
0.55,0.499,0.79,0.625,0.985,0.997,0.342,0.126,0.499,0.55,0.79,1.0,0.77,0.963,0.425,0.27,0.996,0.738,0.914,1.0,0.902,0.78,0.889,0.977,0.977
0.538,0.495,0.78,0.808,0.989,0.934,0.261,0.543,0.495,0.538,0.78,0.987,0.811,0.955,0.616,0.142,0.928,0.9,0.926,0.962,0.941,0.849,0.764,0.998,0.998
0.523,0.527,0.79,0.774,0.997,0.938,0.299,0.596,0.527,0.523,0.79,0.995,0.788,0.935,0.508,0.276,0.956,0.899,0.89,0.965,0.92,0.871,0.722,0.999,0.999
0.546,0.508,0.793,0.656,0.993,0.989,0.277,0.508,0.508,0.546,0.793,1.0,0.755,0.923,0.44,0.248,0.987,0.843,0.875,0.998,0.867,0.789,0.843,0.997,0.997
0.595,0.494,0.815,0.7,1.0,0.972,0.291,0.406,0.494,0.595,0.815,0.999,0.824,0.899,0.53,0.278,0.98,0.878,0.863,0.984,0.924,0.81,0.712,0.999,0.999
0.521,0.535,0.793,0.844,0.994,0.972,0.502,0.324,0.535,0.521,0.793,0.997,0.829,0.983,0.693,0.113,0.975,0.753,0.956,0.922,0.957,0.932,0.822,0.982,0.982
0.736,0.499,0.901,0.499,0.998,0.993,0.165,0.378,0.499,0.736,0.901,1.0,0.856,0.856,0.378,0.095,1.0,0.856,0.781,1.0,0.839,0.601,0.801,1.0,1.0
0.609,0.557,0.855,0.573,0.987,0.999,0.253,0.24,0.557,0.609,0.855,1.0,0.74,0.951,0.483,0.171,0.993,0.786,0.9,0.999,0.745,0.717,0.894,0.963,0.963
0.568,0.532,0.819,0.742,1.0,0.98,0.306,0.472,0.532,0.568,0.819,1.0,0.758,0.923,0.463,0.276,0.999,0.817,0.837,0.987,0.891,0.819,0.784,0.999,0.999
0.652,0.646,0.918,0.55,1.0,0.99,0.243,0.451,0.646,0.652,0.918,0.996,0.792,0.92,0.36,0.174,0.995,0.881,0.796,0.995,0.933,0.694,0.737,0.996,0.996
0.643,0.602,0.894,0.824,0.96,0.907,0.357,0.282,0.602,0.643,0.894,0.974,0.856,0.987,0.662,0.2,0.997,0.726,0.914,0.879,0.977,0.874,0.75,1.0,1.0
0.514,0.485,0.76,0.485,0.942,0.984,0.372,0.256,0.485,0.514,0.76,0.953,0.76,0.809,0.317,0.317,0.999,0.817,0.769,0.99,0.817,0.704,0.9,0.986,0.986
0.519,0.507,0.776,0.74,0.995,0.994,0.271,0.32,0.507,0.519,0.776,0.99,0.685,0.958,0.603,0.32,0.989,0.889,0.82,0.996,0.82,0.854,0.832,0.986,0.986
0.414,0.408,0.646,0.744,0.987,0.998,0.464,0.408,0.408,0.414,0.646,0.988,0.794,0.931,0.567,0.254,0.936,0.875,0.936,0.994,0.886,0.88,0.797,0.971,0.971
0.509,0.499,0.765,0.829,0.99,0.95,0.203,0.482,0.499,0.509,0.765,0.995,0.758,0.953,0.623,0.253,0.953,0.894,0.9,0.983,0.888,0.842,0.821,0.997,0.997
0.535,0.45,0.753,0.659,0.992,0.999,0.266,0.324,0.45,0.535,0.753,0.999,0.772,0.905,0.461,0.296,0.973,0.885,0.872,1.0,0.868,0.784,0.772,0.999,0.999
0.547,0.736,0.918,0.736,0.987,0.969,0.303,0.179,0.736,0.547,0.918,1.0,0.736,0.963,0.494,0.406,0.997,0.829,0.842,0.983,0.927,0.785,0.815,0.999,0.999
0.659,0.647,0.921,0.565,0.999,0.976,0.257,0.378,0.647,0.659,0.921,0.999,0.827,0.882,0.368,0.245,0.997,0.797,0.769,0.975,0.958,0.723,0.684,0.987,0.987
0.571,0.51,0.809,0.703,0.998,0.979,0.364,0.48,0.51,0.571,0.809,0.995,0.796,0.893,0.516,0.294,0.982,0.891,0.842,0.986,0.909,0.842,0.651,0.994,0.994
0.583,0.505,0.813,0.766,0.997,0.975,0.184,0.415,0.505,0.583,0.813,0.996,0.773,0.96,0.661,0.067,0.968,0.865,0.903,0.989,0.859,0.843,0.807,0.999,0.999
0.385,0.313,0.562,0.662,0.914,0.975,0.253,0.402,0.313,0.385,0.562,0.948,0.593,0.865,0.465,0.253,0.981,0.932,0.783,0.976,0.722,0.779,0.825,0.998,0.998
0.556,0.595,0.847,0.778,0.993,0.955,0.199,0.482,0.595,0.556,0.847,1.0,0.731,0.926,0.556,0.226,0.993,0.896,0.79,0.979,0.9,0.823,0.705,0.992,0.992
0.589,0.483,0.805,0.747,1.0,0.973,0.296,0.471,0.483,0.589,0.805,1.0,0.799,0.917,0.517,0.28,0.996,0.805,0.87,0.993,0.884,0.78,0.875,0.997,0.997
0.586,0.604,0.867,0.731,0.999,0.988,0.469,0.222,0.604,0.586,0.867,0.993,0.833,0.984,0.598,0.176,1.0,0.639,0.934,0.948,0.937,0.875,0.852,0.994,0.994
0.547,0.61,0.851,0.658,0.999,0.989,0.344,0.344,0.61,0.547,0.851,1.0,0.773,0.955,0.521,0.26,0.986,0.824,0.895,0.984,0.875,0.846,0.804,0.987,0.987
0.635,0.528,0.855,0.864,0.977,0.94,0.342,0.414,0.528,0.635,0.855,0.982,0.807,0.966,0.619,0.342,0.97,0.817,0.933,0.959,0.889,0.889,0.883,0.995,0.995
0.569,0.556,0.832,0.576,0.986,0.999,0.285,0.306,0.556,0.569,0.832,1.0,0.749,0.923,0.392,0.168,1.0,0.749,0.854,1.0,0.832,0.715,0.864,1.0,1.0
0.488,0.525,0.768,0.818,0.999,0.985,0.37,0.321,0.525,0.488,0.768,0.999,0.761,0.978,0.659,0.176,0.976,0.781,0.942,0.975,0.889,0.881,0.837,0.978,0.978
0.667,0.518,0.869,0.849,0.978,0.918,0.225,0.518,0.518,0.667,0.869,0.999,0.781,0.895,0.474,0.559,0.95,0.945,0.839,0.993,0.887,0.794,0.869,0.998,0.998
0.76,0.618,0.953,0.772,0.937,0.873,0.102,0.327,0.618,0.76,0.953,0.971,0.855,0.925,0.548,0.353,0.999,0.855,0.735,0.937,0.937,0.795,0.694,0.943,0.943
0.655,0.418,0.817,0.702,0.998,0.995,0.253,0.393,0.418,0.655,0.817,0.998,0.794,0.901,0.622,0.148,0.998,0.782,0.876,0.999,0.794,0.885,0.858,0.988,0.988
0.585,0.546,0.836,0.71,1.0,0.989,0.303,0.399,0.546,0.585,0.836,0.995,0.766,0.956,0.536,0.206,0.973,0.825,0.923,0.989,0.856,0.831,0.82,0.995,0.995
0.639,0.655,0.916,0.7,0.994,0.962,0.245,0.494,0.655,0.639,0.916,0.989,0.778,0.947,0.406,0.103,0.997,0.929,0.7,0.97,0.957,0.753,0.639,0.952,0.952
0.364,0.425,0.625,0.925,0.99,0.943,0.248,0.456,0.425,0.364,0.625,0.999,0.669,0.995,0.739,0.364,0.866,0.927,0.951,0.977,0.848,0.923,0.902,0.925,0.925
0.502,0.408,0.706,0.803,0.996,0.999,0.531,0.271,0.408,0.502,0.706,1.0,0.823,0.962,0.593,0.249,0.993,0.657,0.959,0.98,0.917,0.905,0.937,0.957,0.957
0.56,0.567,0.833,0.661,0.993,0.997,0.282,0.327,0.567,0.56,0.833,0.996,0.714,0.951,0.537,0.259,0.993,0.849,0.849,0.997,0.804,0.821,0.808,0.995,0.995
0.659,0.57,0.887,0.638,1.0,0.98,0.302,0.42,0.57,0.659,0.887,1.0,0.813,0.882,0.356,0.284,0.995,0.776,0.776,0.982,0.945,0.743,0.669,0.97,0.97
0.491,0.5,0.755,0.695,0.996,0.999,0.248,0.34,0.5,0.491,0.755,0.999,0.739,0.92,0.466,0.182,0.987,0.852,0.867,1.0,0.894,0.728,0.811,0.993,0.993
0.588,0.528,0.828,0.699,1.0,0.99,0.202,0.288,0.528,0.588,0.828,0.999,0.76,0.902,0.519,0.314,0.979,0.891,0.851,0.998,0.868,0.76,0.819,0.997,0.997
0.638,0.638,0.908,0.563,1.0,0.978,0.149,0.405,0.638,0.638,0.908,1.0,0.762,0.917,0.434,0.193,1.0,0.851,0.755,0.994,0.925,0.658,0.668,0.984,0.984
0.669,0.453,0.842,0.778,0.991,0.941,0.243,0.476,0.453,0.669,0.842,0.999,0.842,0.857,0.498,0.363,0.978,0.921,0.814,0.967,0.889,0.842,0.609,0.963,0.963
0.543,0.535,0.806,0.701,0.996,0.996,0.293,0.378,0.535,0.543,0.806,0.999,0.728,0.934,0.425,0.304,0.997,0.81,0.862,0.999,0.843,0.754,0.862,0.995,0.995
0.516,0.422,0.724,0.867,0.998,0.958,0.363,0.422,0.422,0.516,0.724,1.0,0.766,0.961,0.606,0.284,0.988,0.853,0.865,0.957,0.919,0.889,0.748,0.999,0.999
0.611,0.516,0.835,0.692,1.0,0.99,0.403,0.412,0.516,0.611,0.835,1.0,0.839,0.923,0.446,0.169,0.978,0.897,0.846,0.984,0.96,0.779,0.598,0.991,0.991
0.627,0.513,0.844,0.666,1.0,0.981,0.306,0.406,0.513,0.627,0.844,0.997,0.844,0.901,0.454,0.233,0.995,0.83,0.853,0.977,0.918,0.811,0.702,0.996,0.996
0.495,0.438,0.72,0.662,0.976,0.998,0.328,0.363,0.438,0.495,0.72,0.998,0.737,0.925,0.407,0.224,0.999,0.776,0.868,1.0,0.883,0.76,0.839,1.0,1.0
0.552,0.529,0.808,0.788,0.997,0.97,0.251,0.435,0.529,0.552,0.808,1.0,0.759,0.936,0.557,0.238,0.977,0.907,0.838,0.981,0.906,0.824,0.726,1.0,1.0
0.581,0.581,0.852,0.724,0.999,0.967,0.255,0.51,0.581,0.581,0.852,1.0,0.756,0.92,0.477,0.264,0.985,0.885,0.84,0.983,0.883,0.843,0.715,0.998,0.998
0.594,0.68,0.908,0.504,0.994,1.0,0.303,0.318,0.68,0.594,0.908,1.0,0.752,0.926,0.373,0.13,0.993,0.866,0.831,1.0,0.861,0.656,0.752,0.996,0.996
0.476,0.52,0.758,0.808,0.997,0.967,0.226,0.35,0.52,0.476,0.758,0.995,0.731,0.913,0.561,0.453,0.98,0.862,0.88,0.989,0.88,0.808,0.831,0.972,0.972
0.507,0.422,0.718,0.724,0.993,0.998,0.262,0.412,0.422,0.507,0.718,1.0,0.736,0.925,0.525,0.145,0.995,0.794,0.883,0.999,0.894,0.774,0.872,0.992,0.992
0.54,0.51,0.79,0.776,0.998,0.967,0.259,0.54,0.51,0.54,0.79,0.992,0.774,0.966,0.597,0.107,0.909,0.914,0.931,0.981,0.896,0.856,0.786,0.989,0.989
0.521,0.476,0.759,0.852,0.988,0.945,0.254,0.413,0.476,0.521,0.759,0.998,0.775,0.962,0.654,0.343,0.871,0.943,0.932,0.982,0.863,0.852,0.827,0.984,0.984
0.631,0.435,0.809,0.819,0.99,0.929,0.387,0.541,0.435,0.631,0.809,1.0,0.868,0.885,0.56,0.362,0.929,0.929,0.894,0.958,0.901,0.901,0.722,1.0,1.0
0.569,0.551,0.829,0.532,0.988,0.999,0.142,0.273,0.551,0.569,0.829,0.996,0.738,0.899,0.427,0.058,1.0,0.849,0.763,0.996,0.884,0.569,0.849,0.988,0.988
0.574,0.523,0.817,0.793,0.994,0.95,0.279,0.428,0.523,0.574,0.817,1.0,0.788,0.937,0.574,0.279,0.989,0.857,0.857,0.975,0.932,0.803,0.75,0.999,0.999
0.583,0.558,0.841,0.754,0.993,0.959,0.218,0.411,0.558,0.583,0.841,0.996,0.793,0.947,0.553,0.172,0.992,0.841,0.859,0.969,0.97,0.77,0.729,1.0,1.0
0.587,0.6,0.865,0.546,0.984,1.0,0.395,0.299,0.6,0.587,0.865,0.991,0.781,0.917,0.413,0.183,0.998,0.73,0.841,0.999,0.862,0.763,0.781,1.0,1.0
0.58,0.633,0.879,0.707,0.996,0.939,0.21,0.513,0.633,0.58,0.879,0.997,0.754,0.949,0.495,0.21,0.992,0.875,0.821,0.97,0.904,0.816,0.675,0.995,0.995
0.565,0.461,0.778,0.72,1.0,0.972,0.281,0.528,0.461,0.565,0.778,1.0,0.815,0.903,0.528,0.177,0.97,0.893,0.871,0.99,0.888,0.841,0.786,0.997,0.997
0.525,0.388,0.711,0.82,0.999,0.972,0.364,0.382,0.388,0.525,0.711,1.0,0.82,0.943,0.644,0.29,0.957,0.854,0.927,0.971,0.883,0.9,0.835,0.986,0.986
0.477,0.732,0.89,0.821,0.983,0.942,0.344,0.516,0.732,0.477,0.89,1.0,0.679,0.918,0.344,0.516,0.89,0.988,0.821,0.992,0.952,0.779,0.801,0.992,0.992
0.636,0.553,0.868,0.673,0.999,0.965,0.417,0.328,0.553,0.636,0.868,1.0,0.873,0.906,0.553,0.328,0.989,0.79,0.91,0.953,0.956,0.862,0.715,0.999,0.999
0.461,0.364,0.651,0.931,0.994,0.96,0.556,0.398,0.364,0.461,0.651,1.0,0.822,0.989,0.819,0.231,0.924,0.789,0.983,0.903,0.897,0.994,0.909,0.952,0.952
0.56,0.6,0.852,0.663,0.999,0.991,0.278,0.389,0.6,0.56,0.852,1.0,0.745,0.945,0.463,0.208,0.997,0.843,0.826,0.988,0.903,0.777,0.728,0.996,0.996
0.594,0.505,0.82,0.718,0.999,0.959,0.277,0.42,0.505,0.594,0.82,1.0,0.822,0.913,0.525,0.363,0.983,0.86,0.874,0.976,0.912,0.828,0.757,1.0,1.0
0.594,0.542,0.839,0.797,0.994,0.96,0.361,0.343,0.542,0.594,0.839,0.995,0.81,0.97,0.649,0.298,0.963,0.81,0.946,0.956,0.904,0.9,0.827,0.994,0.994
0.609,0.52,0.836,0.56,0.995,0.991,0.312,0.534,0.52,0.609,0.836,1.0,0.836,0.843,0.272,0.184,0.997,0.862,0.808,0.995,0.926,0.768,0.664,0.988,0.988
0.577,0.561,0.839,0.663,1.0,0.974,0.357,0.52,0.561,0.577,0.839,1.0,0.821,0.919,0.47,0.208,0.971,0.867,0.895,0.988,0.923,0.791,0.728,0.999,0.999
0.712,0.657,0.946,0.595,0.993,0.924,0.253,0.549,0.657,0.712,0.946,0.995,0.855,0.887,0.389,0.253,0.99,0.897,0.804,0.97,0.965,0.791,0.637,0.99,0.99
0.604,0.464,0.805,0.811,0.998,0.984,0.3,0.333,0.464,0.604,0.805,0.999,0.784,0.933,0.502,0.349,0.993,0.83,0.865,0.993,0.885,0.83,0.848,0.999,0.999
0.669,0.522,0.872,0.836,0.979,0.957,0.488,0.268,0.522,0.669,0.872,0.982,0.89,0.977,0.699,0.157,0.993,0.674,0.953,0.884,0.956,0.943,0.818,0.997,0.997
0.578,0.55,0.834,0.697,0.999,0.988,0.287,0.463,0.55,0.578,0.834,1.0,0.759,0.942,0.496,0.221,0.985,0.879,0.846,0.997,0.861,0.799,0.805,0.999,0.999
0.605,0.688,0.916,0.619,1.0,0.991,0.275,0.249,0.688,0.605,0.916,1.0,0.758,0.938,0.347,0.221,1.0,0.845,0.769,0.987,0.957,0.661,0.619,0.991,0.991
0.603,0.567,0.857,0.741,0.999,0.976,0.311,0.412,0.567,0.603,0.857,0.997,0.781,0.948,0.51,0.253,0.979,0.876,0.868,0.983,0.906,0.82,0.728,0.998,0.998
0.545,0.594,0.841,0.705,1.0,0.982,0.228,0.406,0.594,0.545,0.841,0.999,0.742,0.935,0.479,0.173,0.999,0.841,0.807,0.991,0.906,0.728,0.72,0.992,0.992
0.55,0.561,0.825,0.825,0.994,0.964,0.39,0.346,0.561,0.55,0.825,1.0,0.784,0.948,0.437,0.424,0.997,0.848,0.825,0.979,0.942,0.787,0.777,1.0,1.0
0.612,0.569,0.862,0.791,0.985,0.94,0.193,0.393,0.569,0.612,0.862,0.996,0.777,0.949,0.613,0.264,0.991,0.853,0.852,0.971,0.911,0.811,0.728,0.995,0.995
0.58,0.477,0.797,0.778,1.0,0.969,0.249,0.543,0.477,0.58,0.797,1.0,0.763,0.933,0.58,0.168,0.972,0.887,0.873,0.992,0.844,0.827,0.806,0.999,0.999
0.533,0.432,0.741,0.822,0.999,0.993,0.495,0.375,0.432,0.533,0.741,0.999,0.811,0.946,0.645,0.233,0.98,0.802,0.923,0.969,0.886,0.953,0.848,0.991,0.991
0.534,0.54,0.804,0.686,0.998,0.992,0.353,0.453,0.54,0.534,0.804,0.998,0.781,0.918,0.501,0.167,0.986,0.857,0.865,0.99,0.91,0.819,0.765,0.998,0.998
